study_name,instrument_name,question_name,concept_name
soep-is,soep-is-2012-haupt,q82,fspr4_5
soep-is,soep-is-2012-haupt,q82,fspr4_6
soep-is,soep-is-2012-haupt,q82,fspr4_7
soep-is,soep-is-2012-haupt,q82,fspr4_8
soep-is,soep-is-2012-haupt,q82,fspr4_9
soep-is,soep-is-2012-haupt,q82,fspr4_10
soep-is,soep-is-2012-haupt,q82,fspr4_11
soep-is,soep-is-2012-haupt,q82,fspr4_12
soep-is,soep-is-2012-haupt,q82,fspr4_13
soep-is,soep-is-2012-haupt,q82,fspr4_14
soep-is,soep-is-2012-haupt,q82,fspr4_15
soep-is,soep-is-2012-haupt,q82,fspr4_16
soep-is,soep-is-2012-haupt,q82,fspr4_17
soep-is,soep-is-2012-haupt,q82,fspr4_18
soep-is,soep-is-2012-haupt,q82,fspr4_19
soep-is,soep-is-2012-haupt,q82,fspr4_20
soep-is,soep-is-2012-haupt,q82,fspr4_21
soep-is,soep-is-2012-haupt,q82,fspr4_22
soep-is,soep-is-2012-haupt,q82,fspr4_23
soep-is,soep-is-2012-haupt,q82,fspr4_24
soep-is,soep-is-2012-haupt,q82,fspr4_25
soep-is,soep-is-2012-haupt,q82,fspr4_26
soep-is,soep-is-2012-haupt,q82,fspr4_27
soep-is,soep-is-2012-haupt,q82,fspr4_28
soep-is,soep-is-2012-haupt,q83,fspr5_1
soep-is,soep-is-2012-haupt,q83,fspr5_2
soep-is,soep-is-2012-haupt,q83,fspr5_3
soep-is,soep-is-2012-haupt,q83,fspr5_4
soep-is,soep-is-2012-haupt,q83,fspr5_5
soep-is,soep-is-2012-haupt,q83,fspr5_6
soep-is,soep-is-2012-haupt,q83,fspr5_7
soep-is,soep-is-2012-haupt,q83,fspr5_8
soep-is,soep-is-2012-haupt,q83,fspr5_9
soep-is,soep-is-2012-haupt,q83,fspr5_10
soep-is,soep-is-2012-haupt,q83,fspr5_11
soep-is,soep-is-2012-haupt,q83,fspr5_12
soep-is,soep-is-2012-haupt,q83,fspr5_13
soep-is,soep-is-2012-haupt,q83,fspr5_14
soep-is,soep-is-2012-haupt,q83,fspr5_15
soep-is,soep-is-2012-haupt,q83,fspr5_16
soep-is,soep-is-2012-haupt,q83,fspr5_17
soep-is,soep-is-2012-haupt,q83,fspr5_18
soep-is,soep-is-2012-haupt,q83,fspr5_19
soep-is,soep-is-2012-haupt,q83,fspr5_20
soep-is,soep-is-2012-haupt,q83,fspr5_21
soep-is,soep-is-2012-haupt,q83,fspr5_22
soep-is,soep-is-2012-haupt,q83,fspr5_23
soep-is,soep-is-2012-haupt,q83,fspr5_24
soep-is,soep-is-2012-haupt,q83,fspr5_25
soep-is,soep-is-2012-haupt,q83,fspr5_26
soep-is,soep-is-2012-haupt,q83,fspr5_27
soep-is,soep-is-2012-haupt,q83,fspr5_28
soep-is,soep-is-2012-haupt,q84,fspr6_1
soep-is,soep-is-2012-haupt,q84,fspr6_2
soep-is,soep-is-2012-haupt,q84,fspr6_3
soep-is,soep-is-2012-haupt,q84,fspr6_4
soep-is,soep-is-2012-haupt,q84,fspr6_5
soep-is,soep-is-2012-haupt,q84,fspr6_6
soep-is,soep-is-2012-haupt,q84,fspr6_7
soep-is,soep-is-2012-haupt,q84,fspr6_8
soep-is,soep-is-2012-haupt,q84,fspr6_9
soep-is,soep-is-2012-haupt,q84,fspr6_10
soep-is,soep-is-2012-haupt,q84,fspr6_11
soep-is,soep-is-2012-haupt,q84,fspr6_12
soep-is,soep-is-2012-haupt,q84,fspr6_13
soep-is,soep-is-2012-haupt,q84,fspr6_14
soep-is,soep-is-2012-haupt,q84,fspr6_15
soep-is,soep-is-2012-haupt,q84,fspr6_16
soep-is,soep-is-2012-haupt,q84,fspr6_17
soep-is,soep-is-2012-haupt,q84,fspr6_18
soep-is,soep-is-2012-haupt,q84,fspr6_19
soep-is,soep-is-2012-haupt,q84,fspr6_20
soep-is,soep-is-2012-haupt,q84,fspr6_21
soep-is,soep-is-2012-haupt,q84,fspr6_22
soep-is,soep-is-2012-haupt,q84,fspr6_23
soep-is,soep-is-2012-haupt,q84,fspr6_24
soep-is,soep-is-2012-haupt,q84,fspr6_25
soep-is,soep-is-2012-haupt,q84,fspr6_26
soep-is,soep-is-2012-haupt,q84,fspr6_27
soep-is,soep-is-2012-haupt,q84,fspr6_28
soep-is,soep-is-2012-haupt,q86,pp1a
soep-is,soep-is-2012-haupt,q87,pp2a
soep-is,soep-is-2012-haupt,q88,ppnam
soep-is,soep-is-2012-haupt,q89,ppja
soep-is,soep-is-2012-haupt,q90,ppleb1a
soep-is,soep-is-2012-haupt,q91,ppleba
soep-is,soep-is-2012-haupt,q92,pplebja
soep-is,soep-is-2012-haupt,q93,pehe1a
soep-is,soep-is-2012-haupt,q94,pehe2a
soep-is,soep-is-2012-haupt,q95,pp1b
soep-is,soep-is-2012-haupt,q96,ppjb
soep-is,soep-is-2012-haupt,q97,ppendb
soep-is,soep-is-2012-haupt,q98,ppend2b
soep-is,soep-is-2012-haupt,q99,ppleb1b
soep-is,soep-is-2012-haupt,q100,ppleb2b
soep-is,soep-is-2012-haupt,q101,ppleb3b
soep-is,soep-is-2012-haupt,q101,ppleb4b
soep-is,soep-is-2012-haupt,q102,pehe1b
soep-is,soep-is-2012-haupt,q103,pehe2b
soep-is,soep-is-2012-haupt,q104,pehe3b
soep-is,soep-is-2012-haupt,q105,pehe4b
soep-is,soep-is-2012-haupt,q106,pehe1e
soep-is,soep-is-2012-haupt,q107,pehe2e
soep-is,soep-is-2012-haupt,q108,pehe5e
soep-is,soep-is-2012-haupt,q109,pehe6e
soep-is,soep-is-2012-haupt,q110,pehe7e
soep-is,soep-is-2012-haupt,q111,lgesch1
soep-is,soep-is-2012-haupt,q112,lgesch2
soep-is,soep-is-2012-haupt,q112,lgesch3
soep-is,soep-is-2012-haupt,q112,lgeka
soep-is,soep-is-2012-haupt,q113,lgesch5
soep-is,soep-is-2012-haupt,q113,lgesch6
soep-is,soep-is-2012-haupt,q113,lgesch7
soep-is,soep-is-2012-haupt,q113,lgesch8
soep-is,soep-is-2012-haupt,q114,lkh03
soep-is,soep-is-2012-haupt,q114,lkh04
soep-is,soep-is-2012-haupt,q114,lkh05
soep-is,soep-is-2012-haupt,q114,lkh06
soep-is,soep-is-2012-haupt,q114,lkh07
soep-is,soep-is-2012-haupt,q114,lkh08
soep-is,soep-is-2012-haupt,q114,lkh09
soep-is,soep-is-2012-haupt,q114,lkh10
soep-is,soep-is-2012-haupt,q114,lkhka
soep-is,soep-is-2012-haupt,q115,lwied
soep-is,soep-is-2012-haupt,q116,l2wohn1
soep-is,soep-is-2012-haupt,q117,l2wohn3
soep-is,soep-is-2012-haupt,q118,k1
soep-is,soep-is-2012-haupt,q118,k2
soep-is,soep-is-2012-haupt,q118,k3
soep-is,soep-is-2012-haupt,q118,k4
soep-is,soep-is-2012-haupt,q119,hkind
soep-is,soep-is-2012-haupt,q120a,hknam
soep-is,soep-is-2012-haupt,q120a,hkgeb
soep-is,soep-is-2012-haupt,q120a,hksex
soep-is,soep-is-2012-haupt,q120b,hkmo
soep-is,soep-is-2012-haupt,q122,pbet
soep-is,soep-is-2012-haupt,q123,awoch
soep-is,soep-is-2012-haupt,q124a,agro
soep-is,soep-is-2012-haupt,q124b,akop
soep-is,soep-is-2012-haupt,q124c,agew
soep-is,soep-is-2012-haupt,q125,aunt
soep-is,soep-is-2012-haupt,q126,astor
soep-is,soep-is-2012-haupt,q127,astor1
soep-is,soep-is-2012-haupt,q127,astor2
soep-is,soep-is-2012-haupt,q127,astor3
soep-is,soep-is-2012-haupt,q127,astor4
soep-is,soep-is-2012-haupt,q127,astor5
soep-is,soep-is-2012-haupt,q127,astor6
soep-is,soep-is-2012-haupt,q127,astor7
soep-is,soep-is-2012-haupt,q127,astor8
soep-is,soep-is-2012-haupt,q127,astor9
soep-is,soep-is-2012-haupt,q127,astor10
soep-is,soep-is-2012-haupt,q128,aein1
soep-is,soep-is-2012-haupt,q129,aein1s
soep-is,soep-is-2012-haupt,q130,abet5
soep-is,soep-is-2012-haupt,q130,abet3
soep-is,soep-is-2012-haupt,q130,abet1
soep-is,soep-is-2012-haupt,q130,abet2
soep-is,soep-is-2012-haupt,q130,abet4
soep-is,soep-is-2012-haupt,q130,abetka
soep-is,soep-is-2012-haupt,q131,bein1
soep-is,soep-is-2012-haupt,q132,bein1s
soep-is,soep-is-2012-haupt,q133,abet5
soep-is,soep-is-2012-haupt,q133,abet3
soep-is,soep-is-2012-haupt,q133,abet1
soep-is,soep-is-2012-haupt,q133,abet2
soep-is,soep-is-2012-haupt,q133,abet4
soep-is,soep-is-2012-haupt,q133,abetka
soep-is,soep-is-2012-haupt,q134,bgew
soep-is,soep-is-2012-haupt,q134b,bgro
soep-is,soep-is-2012-haupt,q135,bstor
soep-is,soep-is-2012-haupt,q136,bstor1
soep-is,soep-is-2012-haupt,q136,bstor2
soep-is,soep-is-2012-haupt,q136,bstor3
soep-is,soep-is-2012-haupt,q136,bstor4
soep-is,soep-is-2012-haupt,q136,bstor5
soep-is,soep-is-2012-haupt,q136,bstor6
soep-is,soep-is-2012-haupt,q136,bstor7
soep-is,soep-is-2012-haupt,q136,bstor8
soep-is,soep-is-2012-haupt,q136,bstor9
soep-is,soep-is-2012-haupt,q136,bstor10
soep-is,soep-is-2012-haupt,q136,bstor11
soep-is,soep-is-2012-haupt,q136,bstor12
soep-is,soep-is-2012-haupt,q136,bstor14
soep-is,soep-is-2012-haupt,q136,bstorka
soep-is,soep-is-2012-haupt,q136,bstor13
soep-is,soep-is-2012-haupt,q13701a,bver01
soep-is,soep-is-2012-haupt,q13701a,bver02
soep-is,soep-is-2012-haupt,q13701a,bver03
soep-is,soep-is-2012-haupt,q13701a,bver04
soep-is,soep-is-2012-haupt,q13701a,bver05
soep-is,soep-is-2012-haupt,q13701a,bver06
soep-is,soep-is-2012-haupt,q13701a,bver07
soep-is,soep-is-2012-haupt,q13701a,bver08
soep-is,soep-is-2012-haupt,q13701b,bver09
soep-is,soep-is-2012-haupt,q13701b,bver10
soep-is,soep-is-2012-haupt,q13701b,bver11
soep-is,soep-is-2012-haupt,q13701b,bver12
soep-is,soep-is-2012-haupt,q13701b,bver13
soep-is,soep-is-2012-haupt,q13701b,bver14
soep-is,soep-is-2012-haupt,q13701b,bver15
soep-is,soep-is-2012-haupt,q13701b,bver16
soep-is,soep-is-2012-haupt,q13701b,bver17
soep-is,soep-is-2012-haupt,q137,bvergl1
soep-is,soep-is-2012-haupt,q137,bvergl2
soep-is,soep-is-2012-haupt,q137,bvergl3
soep-is,soep-is-2012-haupt,q137,bvergl4
soep-is,soep-is-2012-haupt,q138,cein3cein4
soep-is,soep-is-2012-haupt,q139,cein9
soep-is,soep-is-2012-haupt,q140,cein1
soep-is,soep-is-2012-haupt,q141,cein1s
soep-is,soep-is-2012-haupt,q142,abet5
soep-is,soep-is-2012-haupt,q142,abet3
soep-is,soep-is-2012-haupt,q142,abet1
soep-is,soep-is-2012-haupt,q142,abet2
soep-is,soep-is-2012-haupt,q142,abet4
soep-is,soep-is-2012-haupt,q142,abetka
soep-is,soep-is-2012-haupt,q143,bgew
soep-is,soep-is-2012-haupt,q143b,bgro
soep-is,soep-is-2012-haupt,q144,cstor
soep-is,soep-is-2012-haupt,q145,cstor1
soep-is,soep-is-2012-haupt,q145,bstor05
soep-is,soep-is-2012-haupt,q145,bstor07
soep-is,soep-is-2012-haupt,q145,bstor08
soep-is,soep-is-2012-haupt,q145,bstor10
soep-is,soep-is-2012-haupt,q145,bstor11
soep-is,soep-is-2012-haupt,q145,bstor12
soep-is,soep-is-2012-haupt,q145,cstor9
soep-is,soep-is-2012-haupt,q145,cstorka
soep-is,soep-is-2012-haupt,q145,bstor13
soep-is,soep-is-2012-haupt,q14601a,cver01
soep-is,soep-is-2012-haupt,q14601a,cver02
soep-is,soep-is-2012-haupt,q14601a,cver03
soep-is,soep-is-2012-haupt,q14601a,cver04
soep-is,soep-is-2012-haupt,q14601a,cver05
soep-is,soep-is-2012-haupt,q14601a,cver06
soep-is,soep-is-2012-haupt,q14601a,cver07
soep-is,soep-is-2012-haupt,q14601a,cver08
soep-is,soep-is-2012-haupt,q14601b,cver09
soep-is,soep-is-2012-haupt,q14601b,cver10
soep-is,soep-is-2012-haupt,q14601b,cver11
soep-is,soep-is-2012-haupt,q14601b,cver12
soep-is,soep-is-2012-haupt,q14601b,cver13
soep-is,soep-is-2012-haupt,q14601b,cver14
soep-is,soep-is-2012-haupt,q14601b,cver15
soep-is,soep-is-2012-haupt,q14601b,cver16
soep-is,soep-is-2012-haupt,q14601b,cver17
soep-is,soep-is-2012-haupt,q146,cverg01
soep-is,soep-is-2012-haupt,q146,cverg02
soep-is,soep-is-2012-haupt,q146,cverg03
soep-is,soep-is-2012-haupt,q146,cverg04
soep-is,soep-is-2012-haupt,q146,cverg05
soep-is,soep-is-2012-haupt,q146,cverg06
soep-is,soep-is-2012-haupt,q146,cverg07
soep-is,soep-is-2012-haupt,q146,cverg08
soep-is,soep-is-2012-haupt,q146,cverg09
soep-is,soep-is-2012-haupt,q146,cverg10
soep-is,soep-is-2012-haupt,q147,csch1
soep-is,soep-is-2012-haupt,q147,csch2
soep-is,soep-is-2012-haupt,q147,csch3
soep-is,soep-is-2012-haupt,q148,csch4
soep-is,soep-is-2012-haupt,q148,csch5
soep-is,soep-is-2012-haupt,q148,csch6
soep-is,soep-is-2012-haupt,q149,lkind
soep-is,soep-is-2012-haupt,q149,lkno
soep-is,soep-is-2012-haupt,q151,lknam
soep-is,soep-is-2012-haupt,q152,lksex
soep-is,soep-is-2012-haupt,q153,lkgeb
soep-is,soep-is-2012-haupt,q154,lkmo
soep-is,soep-is-2012-haupt,q155,lkwo
soep-is,soep-is-2012-haupt,q156,pek01
soep-is,soep-is-2012-haupt,q156,pek02
soep-is,soep-is-2012-haupt,q156,pek03
soep-is,soep-is-2012-haupt,q156,pek04
soep-is,soep-is-2012-haupt,q156,pek05
soep-is,soep-is-2012-haupt,q156,pek07
soep-is,soep-is-2012-haupt,q156,pek20
soep-is,soep-is-2012-haupt,q156,pek21
soep-is,soep-is-2012-haupt,q156,pek22
soep-is,soep-is-2012-haupt,q156,pek18
soep-is,soep-is-2012-haupt,q156,pek08
soep-is,soep-is-2012-haupt,q156,pek09
soep-is,soep-is-2012-haupt,q156,pek11
soep-is,soep-is-2012-haupt,q156,pekno
soep-is,soep-is-2012-haupt,q157.1,pek011
soep-is,soep-is-2012-haupt,q157.2,pek021
soep-is,soep-is-2012-haupt,q157.3,pek031
soep-is,soep-is-2012-haupt,q157.4,pek051
soep-is,soep-is-2012-haupt,q157.5,pek071
soep-is,soep-is-2012-haupt,q157.6,pek201
soep-is,soep-is-2012-haupt,q157.7,pek211
soep-is,soep-is-2012-haupt,q157.8,pek221
soep-is,soep-is-2012-haupt,q157.9,pek181
soep-is,soep-is-2012-haupt,q157.10,pek081
soep-is,soep-is-2012-haupt,q157.11,pek091
soep-is,soep-is-2012-haupt,q157.12,pek111
soep-is,soep-is-2012-haupt,q158,p7tag
soep-is,soep-is-2012-haupt,q159,perz
soep-is,soep-is-2012-haupt,q160,lsabx
soep-is,soep-is-2012-haupt,q161,lsab3
soep-is,soep-is-2012-haupt,q162,lsab7x
soep-is,soep-is-2012-haupt,q163,lsab7y
soep-is,soep-is-2012-haupt,q164,lsab9
soep-is,soep-is-2012-haupt,q165,lsab5
soep-is,soep-is-2012-haupt,q166,lsab1
soep-is,soep-is-2012-haupt,q167,lab01
soep-is,soep-is-2012-haupt,q168,lab02
soep-is,soep-is-2012-haupt,q168,lab02
soep-is,soep-is-2012-haupt,q168,lab03
soep-is,soep-is-2012-haupt,q168,lab03
soep-is,soep-is-2012-haupt,q168,lab04
soep-is,soep-is-2012-haupt,q168,lab05
soep-is,soep-is-2012-haupt,q168,lab06
soep-is,soep-is-2012-haupt,q168,lab07
soep-is,soep-is-2012-haupt,q168,lab07
soep-is,soep-is-2012-haupt,q168,lab08
soep-is,soep-is-2012-haupt,q168,lab08ka
soep-is,soep-is-2012-haupt,q169,lab08x
soep-is,soep-is-2012-haupt,q170,paus1
soep-is,soep-is-2012-haupt,q171,pausx
soep-is,soep-is-2012-haupt,q172,paus2
soep-is,soep-is-2012-haupt,q173,lal10a
soep-is,soep-is-2012-haupt,q174,lal10b
soep-is,soep-is-2012-haupt,q175,palo
soep-is,soep-is-2012-haupt,q176,lal10c
soep-is,soep-is-2012-haupt,q177,lbesch10
soep-is,soep-is-2012-haupt,q177,lbesch10n
soep-is,soep-is-2012-haupt,q178,palo_ohne_lela
soep-is,soep-is-2012-haupt,q179,pend1
soep-is,soep-is-2012-haupt,q180,pend2
soep-is,soep-is-2012-haupt,q180,pend3
soep-is,soep-is-2012-haupt,q180,pendka
soep-is,soep-is-2012-haupt,q181,perw
soep-is,soep-is-2012-haupt,q182,paz12
soep-is,soep-is-2012-haupt,q183,pbefr2
soep-is,soep-is-2012-haupt,q184,paz11
soep-is,soep-is-2012-haupt,q185,lend
soep-is,soep-is-2012-haupt,q185,l1no
soep-is,soep-is-2012-haupt,q186,lstd
soep-is,soep-is-2012-haupt,q187,l1oed
soep-is,soep-is-2012-haupt,q188,pnerw02
soep-is,soep-is-2012-haupt,q189,pnerw10
soep-is,soep-is-2012-haupt,q190,pnerw09
soep-is,soep-is-2012-haupt,q191,pwexl1
soep-is,soep-is-2012-haupt,q192,pwexl14
soep-is,soep-is-2012-haupt,q192,pwexl15
soep-is,soep-is-2012-haupt,q193,pwexl4
soep-is,soep-is-2012-haupt,q194,pber
soep-is,soep-is-2012-haupt,q195,poed
soep-is,soep-is-2012-haupt,q196,pbra
soep-is,soep-is-2012-haupt,q197,x
soep-is,soep-is-2012-haupt,q198,pvor1
soep-is,soep-is-2012-haupt,q199,parb
soep-is,soep-is-2012-haupt,q200,pang
soep-is,soep-is-2012-haupt,q201,pamt
soep-is,soep-is-2012-haupt,q202,pazubi
soep-is,soep-is-2012-haupt,q203,pseitj
soep-is,soep-is-2012-haupt,q203,pseitm
soep-is,soep-is-2012-haupt,q204,pzaf
soep-is,soep-is-2012-haupt,q205,pbefr1
soep-is,soep-is-2012-haupt,q206,pgesunt
soep-is,soep-is-2012-haupt,q207,psstx1
soep-is,soep-is-2012-haupt,q208,psstx2
soep-is,soep-is-2012-haupt,q209,paz08
soep-is,soep-is-2012-haupt,q209,paz09
soep-is,soep-is-2012-haupt,q210,paz10
soep-is,soep-is-2012-haupt,q211,paz15
soep-is,soep-is-2012-haupt,q211,paz16
soep-is,soep-is-2012-haupt,q212,paz17
soep-is,soep-is-2012-haupt,q212,paz18
soep-is,soep-is-2012-haupt,q213,pustd1
soep-is,soep-is-2012-haupt,q214,pustd2
soep-is,soep-is-2012-haupt,q215,pustd3
soep-is,soep-is-2012-haupt,q216,pustd4
soep-is,soep-is-2012-haupt,q217,pustd6
soep-is,soep-is-2012-haupt,q217,pustd5
soep-is,soep-is-2012-haupt,q218,pwohn1
soep-is,soep-is-2012-haupt,q219,pwohn3
soep-is,soep-is-2012-haupt,q220,pwohn4
soep-is,soep-is-2012-haupt,q220,pwohn5
soep-is,soep-is-2012-haupt,q221,pbrut
soep-is,soep-is-2012-haupt,q221,pnett
soep-is,soep-is-2012-haupt,q222,pjob
soep-is,soep-is-2012-haupt,q223,pjob15
soep-is,soep-is-2012-haupt,q226,csm0902
soep-is,soep-is-2012-haupt,q226,csm0901
soep-is,soep-is-2012-haupt,q227,csm10
soep-is,soep-is-2012-haupt,q228,csm11
soep-is,soep-is-2012-haupt,q229a,csm1201
soep-is,soep-is-2012-haupt,q229a,csm1202
soep-is,soep-is-2012-haupt,q229a,csm1203
soep-is,soep-is-2012-haupt,q229a,csm1204
soep-is,soep-is-2012-haupt,q229a,csm1205
soep-is,soep-is-2012-haupt,q229a,csm1206
soep-is,soep-is-2012-haupt,q229b,csm1207
soep-is,soep-is-2012-haupt,q229b,csm1208
soep-is,soep-is-2012-haupt,q229b,csm1209
soep-is,soep-is-2012-haupt,q229b,csm1210
soep-is,soep-is-2012-haupt,q229b,csm1211
soep-is,soep-is-2012-haupt,q229b,csm1212
soep-is,soep-is-2012-haupt,q230,csm0502
soep-is,soep-is-2012-haupt,q230,csm0501
