study_name,dataset_name,variable_name,instrument_name,question_name
soep-is,p,pld0169,soep-is-2012-haupt,Q288
soep-is,p,pld0169,soep-is-2013-a,Q384
soep-is,p,pld0169,soep-is-2013-f,Q384
soep-is,p,pld0169,soep-is-2014-a,Q320
soep-is,p,pld0169,soep-is-2014-f,Q320
soep-is,p,pld0169,soep-is-2015,Q405
soep-is,p,pld0169,soep-is-2016-a,Q473
soep-is,p,pld0169,soep-is-2016-f,Q473
soep-is,p,pld0170,soep-is-2011,Q243.13
soep-is,p,pld0170,soep-is-2012-aufwuchs,Q243.13
soep-is,p,pld0170,soep-is-2012-haupt,Q289.13
soep-is,p,pld0170,soep-is-2013-a,Q385
soep-is,p,pld0170,soep-is-2013-f,Q385_13
soep-is,p,pld0170,soep-is-2014-a,Q321_m
soep-is,p,pld0170,soep-is-2014-f,Q321_m
soep-is,p,pld0170,soep-is-2015,Q406o
soep-is,p,pld0170,soep-is-2016-a,Q474o
soep-is,p,pld0170,soep-is-2016-f,Q474o
soep-is,p,pld0171,soep-is-2011,Q243.13
soep-is,p,pld0171,soep-is-2012-aufwuchs,Q243.13
soep-is,p,pld0171,soep-is-2012-haupt,Q289.13
soep-is,p,pld0171,soep-is-2013-a,Q385
soep-is,p,pld0171,soep-is-2013-f,Q385_13
soep-is,p,pld0171,soep-is-2014-a,Q321_m
soep-is,p,pld0171,soep-is-2014-f,Q321_m
soep-is,p,pld0171,soep-is-2015,Q406o
soep-is,p,pld0171,soep-is-2016-a,Q474o
soep-is,p,pld0171,soep-is-2016-f,Q474o
soep-is,p,ple0003,soep-is-2011,A000C
soep-is,p,ple0003,soep-is-2012-aufwuchs,A000C
soep-is,p,ple0003,soep-is-2012-haupt,A000C
soep-is,p,ple0003,soep-is-2013-f,A000C
soep-is,p,ple0003,soep-is-2014-a,A000C
soep-is,p,ple0003,soep-is-2014-f,Q5
soep-is,p,ple0003,soep-is-2015,Q6
soep-is,p,ple0003,soep-is-2016-a,Q7000
soep-is,p,ple0003,soep-is-2016-f,PA2
soep-is,p,ple0004,soep-is-2011,Q232
soep-is,p,ple0004,soep-is-2012-aufwuchs,Q232
soep-is,p,ple0004,soep-is-2012-haupt,Q280
soep-is,p,ple0004,soep-is-2013-a,Q335
soep-is,p,ple0004,soep-is-2013-f,Q335
soep-is,p,ple0004,soep-is-2014-a,Q310
soep-is,p,ple0004,soep-is-2014-f,Q310
soep-is,p,ple0004,soep-is-2015,Q391
soep-is,p,ple0004,soep-is-2016-a,Q463
soep-is,p,ple0004,soep-is-2016-f,Q463
soep-is,p,ple0006,soep-is-2012-aufwuchs,Q23605
soep-is,p,ple0006,soep-is-2012-haupt,Q278
soep-is,p,ple0006,soep-is-2014-a,Q308
soep-is,p,ple0006,soep-is-2014-f,Q308
soep-is,p,ple0007,soep-is-2012-aufwuchs,Q23606
soep-is,p,ple0007,soep-is-2012-haupt,Q279
soep-is,p,ple0007,soep-is-2014-a,Q309
soep-is,p,ple0007,soep-is-2014-f,Q309
soep-is,p,ple0008,soep-is-2011,Q231
soep-is,p,ple0008,soep-is-2012-aufwuchs,Q231
soep-is,p,ple0008,soep-is-2012-haupt,Q276
soep-is,p,ple0008,soep-is-2013-a,Q334
soep-is,p,ple0008,soep-is-2013-f,Q334
soep-is,p,ple0008,soep-is-2014-a,Q306
soep-is,p,ple0008,soep-is-2014-f,Q306
soep-is,p,ple0008,soep-is-2015,Q381
soep-is,p,ple0008,soep-is-2016-a,Q460
soep-is,p,ple0008,soep-is-2016-f,Q460
soep-is,p,ple0009,soep-is-2011,Q234
soep-is,p,ple0010,soep-is-2011,A000C
soep-is,p,ple0010,soep-is-2012-aufwuchs,A000C
soep-is,p,ple0010,soep-is-2012-haupt,A000C
soep-is,p,ple0010,soep-is-2013-f,A000C
soep-is,p,ple0010,soep-is-2014-a,A000C
soep-is,p,ple0010,soep-is-2015,Q6
soep-is,p,ple0010,soep-is-2016-a,Q6000
soep-is,p,ple0010,soep-is-2016-f,PA2
soep-is,p,ple0011,soep-is-2011,Q240
soep-is,p,ple0011,soep-is-2013-a,Q379
soep-is,p,ple0011,soep-is-2013-f,Q379
soep-is,p,ple0011,soep-is-2014-a,Q318
soep-is,p,ple0011,soep-is-2014-f,Q318
soep-is,p,ple0011,soep-is-2015,Q399
soep-is,p,ple0011,soep-is-2016-a,Q471
soep-is,p,ple0011,soep-is-2016-f,Q471
soep-is,p,ple0012,soep-is-2011,Q240
soep-is,p,ple0012,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0012,soep-is-2013-a,Q379
soep-is,p,ple0012,soep-is-2013-f,Q379
soep-is,p,ple0012,soep-is-2014-a,Q318
soep-is,p,ple0012,soep-is-2014-f,Q318
soep-is,p,ple0012,soep-is-2015,Q399
soep-is,p,ple0012,soep-is-2016-a,Q471
soep-is,p,ple0012,soep-is-2016-f,Q471
soep-is,p,ple0013,soep-is-2011,Q240
soep-is,p,ple0013,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0013,soep-is-2013-a,Q379
soep-is,p,ple0013,soep-is-2013-f,Q379
soep-is,p,ple0013,soep-is-2014-a,Q318
soep-is,p,ple0013,soep-is-2014-f,Q318
soep-is,p,ple0013,soep-is-2015,Q399
soep-is,p,ple0013,soep-is-2016-a,Q471
soep-is,p,ple0013,soep-is-2016-f,Q471
soep-is,p,ple0014,soep-is-2011,Q240
soep-is,p,ple0014,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0014,soep-is-2013-a,Q379
soep-is,p,ple0014,soep-is-2013-f,Q379
soep-is,p,ple0014,soep-is-2014-a,Q318
soep-is,p,ple0014,soep-is-2014-f,Q318
soep-is,p,ple0014,soep-is-2015,Q399
soep-is,p,ple0014,soep-is-2016-a,Q471
soep-is,p,ple0014,soep-is-2016-f,Q471
soep-is,p,ple0015,soep-is-2011,Q240
soep-is,p,ple0015,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0015,soep-is-2013-a,Q379
soep-is,p,ple0015,soep-is-2013-f,Q379
soep-is,p,ple0015,soep-is-2014-a,Q318
soep-is,p,ple0015,soep-is-2014-f,Q318
soep-is,p,ple0015,soep-is-2015,Q399
soep-is,p,ple0015,soep-is-2016-a,Q471
soep-is,p,ple0015,soep-is-2016-f,Q471
soep-is,p,ple0016,soep-is-2011,Q240
soep-is,p,ple0016,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0016,soep-is-2013-a,Q379
soep-is,p,ple0016,soep-is-2013-f,Q379
soep-is,p,ple0016,soep-is-2014-a,Q318
soep-is,p,ple0016,soep-is-2014-f,Q318
soep-is,p,ple0016,soep-is-2015,Q399
soep-is,p,ple0016,soep-is-2016-a,Q471
soep-is,p,ple0016,soep-is-2016-f,Q471
soep-is,p,ple0017,soep-is-2011,Q240
soep-is,p,ple0017,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0017,soep-is-2013-a,Q379
soep-is,p,ple0017,soep-is-2013-f,Q379
soep-is,p,ple0017,soep-is-2014-a,Q318
soep-is,p,ple0017,soep-is-2014-f,Q318
soep-is,p,ple0017,soep-is-2015,Q399
soep-is,p,ple0017,soep-is-2016-a,Q471
soep-is,p,ple0017,soep-is-2016-f,Q471
soep-is,p,ple0018,soep-is-2011,Q240
soep-is,p,ple0018,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0018,soep-is-2013-a,Q379
soep-is,p,ple0018,soep-is-2013-f,Q379
soep-is,p,ple0018,soep-is-2014-a,Q318
soep-is,p,ple0018,soep-is-2014-f,Q318
soep-is,p,ple0018,soep-is-2015,Q399
soep-is,p,ple0018,soep-is-2016-a,Q471
soep-is,p,ple0018,soep-is-2016-f,Q471
soep-is,p,ple0019,soep-is-2011,Q240
soep-is,p,ple0019,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0019,soep-is-2013-a,Q379
soep-is,p,ple0019,soep-is-2013-f,Q379
soep-is,p,ple0019,soep-is-2014-a,Q318
soep-is,p,ple0019,soep-is-2014-f,Q318
soep-is,p,ple0019,soep-is-2015,Q399
soep-is,p,ple0019,soep-is-2016-a,Q471
soep-is,p,ple0019,soep-is-2016-f,Q471
soep-is,p,ple0020,soep-is-2011,Q240
soep-is,p,ple0020,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0020,soep-is-2013-a,Q379
soep-is,p,ple0020,soep-is-2013-f,Q379
soep-is,p,ple0020,soep-is-2014-a,Q318
soep-is,p,ple0020,soep-is-2014-f,Q318
soep-is,p,ple0020,soep-is-2015,Q399
soep-is,p,ple0020,soep-is-2016-a,Q471
soep-is,p,ple0020,soep-is-2016-f,Q471
soep-is,p,ple0021,soep-is-2011,Q240
soep-is,p,ple0021,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0021,soep-is-2013-a,Q379
soep-is,p,ple0021,soep-is-2013-f,Q379
soep-is,p,ple0021,soep-is-2014-a,Q318
soep-is,p,ple0021,soep-is-2014-f,Q318
soep-is,p,ple0021,soep-is-2015,Q399
soep-is,p,ple0021,soep-is-2016-a,Q471
soep-is,p,ple0021,soep-is-2016-f,Q471
soep-is,p,ple0022,soep-is-2011,Q240
soep-is,p,ple0022,soep-is-2013-a,Q379
soep-is,p,ple0022,soep-is-2013-f,Q379
soep-is,p,ple0022,soep-is-2014-a,Q318
soep-is,p,ple0022,soep-is-2014-f,Q318
soep-is,p,ple0022,soep-is-2015,Q399
soep-is,p,ple0022,soep-is-2016-a,Q471
soep-is,p,ple0022,soep-is-2016-f,Q471
soep-is,p,ple0023,soep-is-2011,Q240
soep-is,p,ple0023,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0023,soep-is-2013-a,Q379
soep-is,p,ple0023,soep-is-2014-a,Q318
soep-is,p,ple0023,soep-is-2014-f,Q318
soep-is,p,ple0023,soep-is-2015,Q399
soep-is,p,ple0023,soep-is-2016-a,Q471
soep-is,p,ple0023,soep-is-2016-f,Q471
soep-is,p,ple0024,soep-is-2011,Q240
soep-is,p,ple0024,soep-is-2012-aufwuchs,Q24553
soep-is,p,ple0024,soep-is-2013-a,Q379
soep-is,p,ple0024,soep-is-2013-f,Q379
soep-is,p,ple0024,soep-is-2014-a,Q318
soep-is,p,ple0024,soep-is-2014-f,Q318
soep-is,p,ple0024,soep-is-2015,Q399
soep-is,p,ple0024,soep-is-2016-a,Q471
soep-is,p,ple0026,soep-is-2012-aufwuchs,Q23604a
soep-is,p,ple0026,soep-is-2012-haupt,Q277a
soep-is,p,ple0026,soep-is-2014-a,Q307a
soep-is,p,ple0026,soep-is-2014-f,Q307a
soep-is,p,ple0026,soep-is-2016-a,Q461
soep-is,p,ple0026,soep-is-2016-f,Q461
soep-is,p,ple0027,soep-is-2012-aufwuchs,Q23604a
soep-is,p,ple0027,soep-is-2012-haupt,Q277a
soep-is,p,ple0027,soep-is-2014-a,Q307a
soep-is,p,ple0027,soep-is-2014-f,Q307a
soep-is,p,ple0027,soep-is-2016-a,Q461
soep-is,p,ple0027,soep-is-2016-f,Q461
soep-is,p,ple0028,soep-is-2012-aufwuchs,Q23604a
soep-is,p,ple0028,soep-is-2012-haupt,Q277a
soep-is,p,ple0028,soep-is-2014-a,Q307a
soep-is,p,ple0028,soep-is-2014-f,Q307a
soep-is,p,ple0028,soep-is-2016-a,Q461
soep-is,p,ple0028,soep-is-2016-f,Q461
soep-is,p,ple0029,soep-is-2012-aufwuchs,Q23604a
soep-is,p,ple0029,soep-is-2012-haupt,Q277a
soep-is,p,ple0029,soep-is-2014-a,Q307a
soep-is,p,ple0029,soep-is-2014-f,Q307a
soep-is,p,ple0029,soep-is-2016-a,Q461
soep-is,p,ple0029,soep-is-2016-f,Q461
soep-is,p,ple0030,soep-is-2012-aufwuchs,Q23604a
soep-is,p,ple0030,soep-is-2012-haupt,Q277a
soep-is,p,ple0030,soep-is-2014-a,Q307a
soep-is,p,ple0030,soep-is-2014-f,Q307a
soep-is,p,ple0030,soep-is-2016-a,Q461
soep-is,p,ple0030,soep-is-2016-f,Q461
soep-is,p,ple0031,soep-is-2012-aufwuchs,Q23604a
soep-is,p,ple0031,soep-is-2012-haupt,Q277a
soep-is,p,ple0031,soep-is-2014-a,Q307a
soep-is,p,ple0031,soep-is-2014-f,Q307a
soep-is,p,ple0031,soep-is-2016-a,Q461
soep-is,p,ple0031,soep-is-2016-f,Q461
soep-is,p,ple0032,soep-is-2012-aufwuchs,Q23604b
soep-is,p,ple0032,soep-is-2012-haupt,Q277b
soep-is,p,ple0032,soep-is-2014-a,Q307b
soep-is,p,ple0032,soep-is-2014-f,Q307b
soep-is,p,ple0032,soep-is-2016-a,Q462
soep-is,p,ple0032,soep-is-2016-f,Q462
soep-is,p,ple0033,soep-is-2012-aufwuchs,Q23604b
soep-is,p,ple0033,soep-is-2012-haupt,Q277b
soep-is,p,ple0033,soep-is-2014-a,Q307b
soep-is,p,ple0033,soep-is-2014-f,Q307b
soep-is,p,ple0033,soep-is-2016-a,Q462
soep-is,p,ple0033,soep-is-2016-f,Q462
soep-is,p,ple0034,soep-is-2012-aufwuchs,Q23604b
soep-is,p,ple0034,soep-is-2012-haupt,Q277b
soep-is,p,ple0034,soep-is-2014-a,Q307b
soep-is,p,ple0034,soep-is-2014-f,Q307b
soep-is,p,ple0034,soep-is-2016-a,Q462
soep-is,p,ple0034,soep-is-2016-f,Q462
soep-is,p,ple0035,soep-is-2012-aufwuchs,Q23604b
soep-is,p,ple0035,soep-is-2012-haupt,Q277b
soep-is,p,ple0035,soep-is-2014-a,Q307b
soep-is,p,ple0035,soep-is-2014-f,Q307b
soep-is,p,ple0035,soep-is-2016-a,Q462
soep-is,p,ple0035,soep-is-2016-f,Q462
soep-is,p,ple0040,soep-is-2011,Q235
soep-is,p,ple0040,soep-is-2012-aufwuchs,Q235
soep-is,p,ple0040,soep-is-2012-haupt,Q282
soep-is,p,ple0040,soep-is-2013-a,Q374
soep-is,p,ple0040,soep-is-2013-f,Q374
soep-is,p,ple0040,soep-is-2014-a,Q313
soep-is,p,ple0040,soep-is-2014-f,Q313
soep-is,p,ple0040,soep-is-2015,Q393
soep-is,p,ple0040,soep-is-2016-a,Q466
soep-is,p,ple0040,soep-is-2016-f,Q466
soep-is,p,ple0041,soep-is-2011,Q236
soep-is,p,ple0041,soep-is-2012-aufwuchs,Q236
soep-is,p,ple0041,soep-is-2012-haupt,Q283
soep-is,p,ple0041,soep-is-2013-a,Q375
soep-is,p,ple0041,soep-is-2013-f,Q375
soep-is,p,ple0041,soep-is-2014-a,Q314
soep-is,p,ple0041,soep-is-2014-f,Q314
soep-is,p,ple0041,soep-is-2015,Q394
soep-is,p,ple0041,soep-is-2016-a,Q467
soep-is,p,ple0041,soep-is-2016-f,Q467
soep-is,p,ple0044,soep-is-2011,Q239
soep-is,p,ple0044,soep-is-2012-aufwuchs,Q239
soep-is,p,ple0044,soep-is-2012-haupt,Q286
soep-is,p,ple0044,soep-is-2013-a,Q378
soep-is,p,ple0044,soep-is-2013-f,Q378
soep-is,p,ple0044,soep-is-2014-a,Q317
soep-is,p,ple0044,soep-is-2014-f,Q317
soep-is,p,ple0044,soep-is-2015,Q397
soep-is,p,ple0044,soep-is-2016-a,Q470
soep-is,p,ple0044,soep-is-2016-f,Q470
soep-is,p,ple0046,soep-is-2011,Q239
soep-is,p,ple0046,soep-is-2012-aufwuchs,Q239
soep-is,p,ple0046,soep-is-2012-haupt,Q286
soep-is,p,ple0046,soep-is-2013-a,Q378
soep-is,p,ple0046,soep-is-2013-f,Q378
soep-is,p,ple0046,soep-is-2014-a,Q317
soep-is,p,ple0046,soep-is-2014-f,Q317
soep-is,p,ple0046,soep-is-2015,Q397
soep-is,p,ple0046,soep-is-2016-a,Q470
soep-is,p,ple0046,soep-is-2016-f,Q470
soep-is,p,ple0053,soep-is-2011,Q238
soep-is,p,ple0053,soep-is-2012-aufwuchs,Q238
soep-is,p,ple0053,soep-is-2012-haupt,Q285
soep-is,p,ple0053,soep-is-2013-a,Q377
soep-is,p,ple0053,soep-is-2013-f,Q377
soep-is,p,ple0053,soep-is-2014-a,Q316
soep-is,p,ple0053,soep-is-2014-f,Q316
soep-is,p,ple0053,soep-is-2015,Q396
soep-is,p,ple0053,soep-is-2016-a,Q469
soep-is,p,ple0053,soep-is-2016-f,Q469
soep-is,p,ple0072,soep-is-2011,Q237
soep-is,p,ple0072,soep-is-2012-aufwuchs,Q237
soep-is,p,ple0072,soep-is-2012-haupt,Q284
soep-is,p,ple0072,soep-is-2013-a,Q376
soep-is,p,ple0072,soep-is-2013-f,Q376
soep-is,p,ple0072,soep-is-2014-a,Q315
soep-is,p,ple0072,soep-is-2014-f,Q315
soep-is,p,ple0072,soep-is-2015,Q395
soep-is,p,ple0072,soep-is-2016-a,Q468
soep-is,p,ple0072,soep-is-2016-f,Q468
soep-is,p,ple0073,soep-is-2011,Q237
soep-is,p,ple0073,soep-is-2012-aufwuchs,Q237
soep-is,p,ple0073,soep-is-2012-haupt,Q284
soep-is,p,ple0073,soep-is-2013-a,Q376
soep-is,p,ple0073,soep-is-2013-f,Q376
soep-is,p,ple0073,soep-is-2014-a,Q315
soep-is,p,ple0073,soep-is-2014-f,Q315
soep-is,p,ple0073,soep-is-2015,Q395
soep-is,p,ple0073,soep-is-2016-a,Q468
soep-is,p,ple0073,soep-is-2016-f,Q468
soep-is,p,ple0097,soep-is-2011,Q241
soep-is,p,ple0097,soep-is-2012-aufwuchs,Q241
soep-is,p,ple0097,soep-is-2012-haupt,Q287
soep-is,p,ple0097,soep-is-2013-a,Q383
soep-is,p,ple0097,soep-is-2013-f,Q383
soep-is,p,ple0097,soep-is-2014-a,Q319
soep-is,p,ple0097,soep-is-2014-f,Q319
soep-is,p,ple0097,soep-is-2015,Q400
soep-is,p,ple0097,soep-is-2016-a,Q472
soep-is,p,ple0097,soep-is-2016-f,Q472
soep-is,p,plf0438,soep-is-2012-aufwuchs,Q118
soep-is,p,plf0438,soep-is-2012-haupt,Q122
soep-is,p,plg0012,soep-is-2011,Q159
soep-is,p,plg0012,soep-is-2012-aufwuchs,Q159
soep-is,p,plg0012,soep-is-2012-haupt,Q170
soep-is,p,plg0012,soep-is-2013-a,Q216
soep-is,p,plg0012,soep-is-2013-f,Q216
soep-is,p,plg0012,soep-is-2014-a,Q204
soep-is,p,plg0012,soep-is-2014-f,Q204
soep-is,p,plg0012,soep-is-2015,Q260
soep-is,p,plg0012,soep-is-2016-a,Q318
soep-is,p,plg0012,soep-is-2016-f,Q318
soep-is,p,plg0013,soep-is-2011,Q160a
soep-is,p,plg0013,soep-is-2012-aufwuchs,Q160a
soep-is,p,plg0013,soep-is-2012-haupt,Q172
soep-is,p,plg0013,soep-is-2013-a,Q217
soep-is,p,plg0013,soep-is-2013-a,Q218
soep-is,p,plg0013,soep-is-2013-f,Q218
soep-is,p,plg0013,soep-is-2014-a,Q206
soep-is,p,plg0013,soep-is-2014-f,Q206
soep-is,p,plg0013,soep-is-2015,Q262
soep-is,p,plg0013,soep-is-2016-a,Q320
soep-is,p,plg0013,soep-is-2016-f,Q320
soep-is,p,plg0014,soep-is-2011,Q160
soep-is,p,plg0014,soep-is-2012-aufwuchs,Q160
soep-is,p,plg0014,soep-is-2012-haupt,Q171
soep-is,p,plg0014,soep-is-2013-a,Q217
soep-is,p,plg0014,soep-is-2013-f,Q217
soep-is,p,plg0014,soep-is-2015,Q261
soep-is,p,plg0014,soep-is-2016-a,Q319
soep-is,p,plg0014,soep-is-2016-f,Q319
soep-is,p,plg0016,soep-is-2011,Q160
soep-is,p,plg0016,soep-is-2012-aufwuchs,Q160
soep-is,p,plg0016,soep-is-2012-haupt,Q171
soep-is,p,plg0016,soep-is-2013-a,Q217
soep-is,p,plg0016,soep-is-2013-f,Q217
soep-is,p,plg0016,soep-is-2015,Q261
soep-is,p,plg0016,soep-is-2016-a,Q319
soep-is,p,plg0016,soep-is-2016-f,Q319
soep-is,p,plg0023,soep-is-2011,Q160
soep-is,p,plg0023,soep-is-2012-aufwuchs,Q160
soep-is,p,plg0023,soep-is-2012-haupt,Q171
soep-is,p,plg0023,soep-is-2013-a,Q217
soep-is,p,plg0023,soep-is-2013-f,Q217
soep-is,p,plg0023,soep-is-2015,Q261
soep-is,p,plg0023,soep-is-2016-a,Q319
soep-is,p,plg0023,soep-is-2016-f,Q319
soep-is,p,plg0030,soep-is-2015,Q261
soep-is,p,plg0030,soep-is-2016-a,Q319
soep-is,p,plg0030,soep-is-2016-f,Q319
soep-is,p,plg0072,soep-is-2013-f,Q196
soep-is,p,plg0072,soep-is-2014-f,Q185
soep-is,p,plg0072,soep-is-2015,Q242
soep-is,p,plg0072,soep-is-2016-f,Q301
soep-is,p,plg0073,soep-is-2013-f,Q197
soep-is,p,plg0073,soep-is-2014-f,Q186
soep-is,p,plg0073,soep-is-2015,Q243
soep-is,p,plg0073,soep-is-2016-f,Q302
soep-is,p,plg0074,soep-is-2013-f,Q197
soep-is,p,plg0074,soep-is-2014-f,Q186
soep-is,p,plg0074,soep-is-2015,Q243
soep-is,p,plg0074,soep-is-2016-f,Q302
soep-is,p,plg0075,soep-is-2013-f,Q198
soep-is,p,plg0075,soep-is-2014-f,Q186
soep-is,p,plg0075,soep-is-2015,Q243
soep-is,p,plg0075,soep-is-2015,Q244
soep-is,p,plg0075,soep-is-2016-f,Q303
soep-is,p,plg0076,soep-is-2013-f,Q198
soep-is,p,plg0076,soep-is-2014-f,Q187
soep-is,p,plg0076,soep-is-2015,Q244
soep-is,p,plg0076,soep-is-2016-f,Q303
soep-is,p,plg0077,soep-is-2013-f,Q199
soep-is,p,plg0077,soep-is-2014-f,Q188
soep-is,p,plg0077,soep-is-2015,Q245
soep-is,p,plg0077,soep-is-2016-f,Q304
soep-is,p,plg0078,soep-is-2013-f,Q201
soep-is,p,plg0078,soep-is-2014-f,Q190
soep-is,p,plg0078,soep-is-2015,Q247
soep-is,p,plg0078,soep-is-2016-f,Q306
soep-is,p,plg0079,soep-is-2013-f,Q203
soep-is,p,plg0079,soep-is-2014-f,Q192
soep-is,p,plg0079,soep-is-2015,Q249
soep-is,p,plg0079,soep-is-2016-f,Q307
soep-is,p,plh0004,soep-is-2014-a,Q81
soep-is,p,plh0004,soep-is-2014-f,Q81
soep-is,p,plh0007,soep-is-2011,Q58
soep-is,p,plh0007,soep-is-2012-aufwuchs,Q58
soep-is,p,plh0007,soep-is-2012-haupt,Q64
soep-is,p,plh0007,soep-is-2013-a,Q99
soep-is,p,plh0007,soep-is-2013-f,Q99
soep-is,p,plh0007,soep-is-2014-a,Q78
soep-is,p,plh0007,soep-is-2014-f,Q78
soep-is,p,plh0007,soep-is-2015,Q126
soep-is,p,plh0007,soep-is-2016-a,Q107
soep-is,p,plh0007,soep-is-2016-f,Q107
soep-is,p,plh0011,soep-is-2011,Q59
soep-is,p,plh0011,soep-is-2012-aufwuchs,Q59
soep-is,p,plh0011,soep-is-2012-haupt,Q65
soep-is,p,plh0011,soep-is-2013-a,Q100
soep-is,p,plh0011,soep-is-2013-f,Q100
soep-is,p,plh0011,soep-is-2014-a,Q79
soep-is,p,plh0011,soep-is-2014-f,Q79
soep-is,p,plh0011,soep-is-2015,Q128
soep-is,p,plh0011,soep-is-2016-a,Q108
soep-is,p,plh0011,soep-is-2016-f,Q108
soep-is,p,plh0012,soep-is-2011,Q60
soep-is,p,plh0012,soep-is-2012-aufwuchs,Q60
soep-is,p,plh0012,soep-is-2012-haupt,Q66
soep-is,p,plh0012,soep-is-2013-a,Q101
soep-is,p,plh0012,soep-is-2013-f,Q101
soep-is,p,plh0012,soep-is-2014-a,Q80
soep-is,p,plh0012,soep-is-2014-f,Q80
soep-is,p,plh0012,soep-is-2015,Q129
soep-is,p,plh0012,soep-is-2016-a,Q109
soep-is,p,plh0012,soep-is-2016-f,Q109
soep-is,p,plh0013,soep-is-2016-a,Q110
soep-is,p,plh0013,soep-is-2016-f,Q110
soep-is,p,plh0104,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0104,soep-is-2012-haupt,Q60
soep-is,p,plh0104,soep-is-2016-a,Q106
soep-is,p,plh0104,soep-is-2016-f,Q106
soep-is,p,plh0105,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0105,soep-is-2012-haupt,Q60
soep-is,p,plh0105,soep-is-2016-a,Q106
soep-is,p,plh0105,soep-is-2016-f,Q106
soep-is,p,plh0106,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0106,soep-is-2012-haupt,Q60
soep-is,p,plh0106,soep-is-2016-a,Q106
soep-is,p,plh0106,soep-is-2016-f,Q106
soep-is,p,plh0107,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0107,soep-is-2012-haupt,Q60
soep-is,p,plh0107,soep-is-2016-a,Q106
soep-is,p,plh0107,soep-is-2016-f,Q106
soep-is,p,plh0108,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0108,soep-is-2012-haupt,Q60
soep-is,p,plh0108,soep-is-2016-a,Q106
soep-is,p,plh0108,soep-is-2016-f,Q106
soep-is,p,plh0109,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0109,soep-is-2012-haupt,Q60
soep-is,p,plh0109,soep-is-2016-a,Q106
soep-is,p,plh0109,soep-is-2016-f,Q106
soep-is,p,plh0110,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0110,soep-is-2012-haupt,Q60
soep-is,p,plh0110,soep-is-2016-a,Q106
soep-is,p,plh0110,soep-is-2016-f,Q106
soep-is,p,plh0111,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0111,soep-is-2012-haupt,Q60
soep-is,p,plh0111,soep-is-2016-a,Q106
soep-is,p,plh0111,soep-is-2016-f,Q106
soep-is,p,plh0112,soep-is-2012-aufwuchs,Q23603
soep-is,p,plh0112,soep-is-2012-haupt,Q60
soep-is,p,plh0112,soep-is-2016-a,Q106
soep-is,p,plh0112,soep-is-2016-f,Q106
soep-is,p,plh0137,soep-is-2011,Q195
soep-is,p,plh0137,soep-is-2013-a,Q277
soep-is,p,plh0137,soep-is-2013-f,Q277
soep-is,p,plh0138,soep-is-2011,Q196
soep-is,p,plh0138,soep-is-2013-a,Q278
soep-is,p,plh0138,soep-is-2013-f,Q278
soep-is,p,plh0138,soep-is-2015,Q326
soep-is,p,plh0138,soep-is-2016-f,Q399
soep-is,p,plh0139,soep-is-2011,Q196
soep-is,p,plh0139,soep-is-2013-a,Q278
soep-is,p,plh0139,soep-is-2013-f,Q278
soep-is,p,plh0139,soep-is-2015,Q326
soep-is,p,plh0139,soep-is-2016-f,Q399
soep-is,p,plh0140,soep-is-2011,Q197
soep-is,p,plh0140,soep-is-2013-f,Q279
soep-is,p,plh0140,soep-is-2015,Q328
soep-is,p,plh0140,soep-is-2016-f,Q401
soep-is,p,plh0141,soep-is-2011,Q197
soep-is,p,plh0141,soep-is-2013-a,Q279
soep-is,p,plh0141,soep-is-2013-f,Q279
soep-is,p,plh0141,soep-is-2015,Q328
soep-is,p,plh0141,soep-is-2016-f,Q401
soep-is,p,plh0142,soep-is-2015,Q89
soep-is,p,plh0143,soep-is-2015,Q89
soep-is,p,plh0144,soep-is-2015,Q89
soep-is,p,plh0145,soep-is-2015,Q89
soep-is,p,plh0146,soep-is-2015,Q89
soep-is,p,plh0161,soep-is-2011,Q52
soep-is,p,plh0161,soep-is-2012-aufwuchs,Q52
soep-is,p,plh0161,soep-is-2012-haupt,Q55
soep-is,p,plh0161,soep-is-2013-a,Q59
soep-is,p,plh0161,soep-is-2013-f,Q59
soep-is,p,plh0161,soep-is-2014-a,Q66
soep-is,p,plh0161,soep-is-2014-f,Q66
soep-is,p,plh0161,soep-is-2015,Q85
soep-is,p,plh0161,soep-is-2016-a,Q64
soep-is,p,plh0161,soep-is-2016-f,Q64
